METADATA:
Experiment Seed,Number of Games,Subject
693279,6,111
Time after setup,52.70371520007029
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Game Task
Start Time,97.53756800014526
Game Task Start,97.7800507999491,,,,Game Task,1,6,,,
Game Init,239.46338360011578,,,,Game Task,1,6,,,
Game Start,239.46343300002627,,,,Game Task,1,6,,The Long Dark,
ESQ 1,550.8299531000666,,,,Game Task,1,6,,308.3108089251934,
ESQ,553.056148899952,,Knowledge_start,,Game Task,1,6,,,The Long Dark
ESQ,556.9581771001685,,Knowledge_response,6.0,Game Task,1,6,,Marker Started at 6,The Long Dark
ESQ,556.9596166000701,,Past_start,,Game Task,1,6,,,The Long Dark
ESQ,560.4479142001364,,Past_response,9.0,Game Task,1,6,,Marker Started at 9,The Long Dark
ESQ,560.449294900056,,Words_start,,Game Task,1,6,,,The Long Dark
ESQ,562.3302716000471,,Words_response,3.0,Game Task,1,6,,Marker Started at 3,The Long Dark
ESQ,562.3318064999767,,Sounds_start,,Game Task,1,6,,,The Long Dark
ESQ,564.0273323999718,,Sounds_response,9.0,Game Task,1,6,,Marker Started at 9,The Long Dark
ESQ,564.0287999000866,,Self_start,,Game Task,1,6,,,The Long Dark
ESQ,565.8047095001675,,Self_response,9.0,Game Task,1,6,,Marker Started at 9,The Long Dark
ESQ,565.8059764001518,,Other_start,,Game Task,1,6,,,The Long Dark
ESQ,567.3574791001156,,Other_response,5.0,Game Task,1,6,,Marker Started at 5,The Long Dark
ESQ,567.3590297000483,,Distracting_start,,Game Task,1,6,,,The Long Dark
ESQ,568.7507802001201,,Distracting_response,7.0,Game Task,1,6,,Marker Started at 7,The Long Dark
ESQ,568.7519509000704,,Focus_start,,Game Task,1,6,,,The Long Dark
ESQ,570.1178005000111,,Focus_response,4.0,Game Task,1,6,,Marker Started at 4,The Long Dark
ESQ,570.1188533999957,,Images_start,,Game Task,1,6,,,The Long Dark
ESQ,571.4837617001031,,Images_response,9.0,Game Task,1,6,,Marker Started at 9,The Long Dark
ESQ,571.4849311001599,,Emotion_start,,Game Task,1,6,,,The Long Dark
ESQ,573.0226786001585,,Emotion_response,4.0,Game Task,1,6,,Marker Started at 4,The Long Dark
ESQ,573.0240275000688,,Absorption_start,,Game Task,1,6,,,The Long Dark
ESQ,574.4347366001457,,Absorption_response,2.0,Game Task,1,6,,Marker Started at 2,The Long Dark
ESQ,574.4360664000269,,Detailed_start,,Game Task,1,6,,,The Long Dark
ESQ,576.4669457001146,,Detailed_response,9.0,Game Task,1,6,,Marker Started at 9,The Long Dark
ESQ,576.4683720001485,,Problem_start,,Game Task,1,6,,,The Long Dark
ESQ,577.8470091000199,,Problem_response,3.0,Game Task,1,6,,Marker Started at 3,The Long Dark
ESQ,577.8485153000802,,Deliberate_start,,Game Task,1,6,,,The Long Dark
ESQ,579.6258525999729,,Deliberate_response,2.0,Game Task,1,6,,Marker Started at 2,The Long Dark
ESQ,579.6272885999642,,Future_start,,Game Task,1,6,,,The Long Dark
ESQ,581.0421756000724,,Future_response,9.0,Game Task,1,6,,Marker Started at 9,The Long Dark
ESQ,581.0456336999778,,Intrusive_start,,Game Task,1,6,,,The Long Dark
ESQ,582.7363420999609,,Intrusive_response,6.0,Game Task,1,6,,Marker Started at 6,The Long Dark
ESQ 2,721.9137496000621,,,,Game Task,1,6,,436.97485400847484,
ESQ,723.4782535000704,,Words_start,,Game Task,1,6,,,The Long Dark
ESQ,725.2667725000065,,Words_response,6.0,Game Task,1,6,,Marker Started at 6,The Long Dark
ESQ,725.2710130000487,,Absorption_start,,Game Task,1,6,,,The Long Dark
ESQ,726.6849524001591,,Absorption_response,10.0,Game Task,1,6,,Marker Started at 10,The Long Dark
ESQ,726.688739300007,,Self_start,,Game Task,1,6,,,The Long Dark
ESQ,728.0100559000857,,Self_response,6.0,Game Task,1,6,,Marker Started at 6,The Long Dark
ESQ,728.01323650009,,Problem_start,,Game Task,1,6,,,The Long Dark
ESQ,729.6408436000347,,Problem_response,4.0,Game Task,1,6,,Marker Started at 4,The Long Dark
ESQ,729.6441426000092,,Detailed_start,,Game Task,1,6,,,The Long Dark
ESQ,731.0465397001244,,Detailed_response,2.0,Game Task,1,6,,Marker Started at 2,The Long Dark
ESQ,731.0496110001113,,Knowledge_start,,Game Task,1,6,,,The Long Dark
ESQ,732.4226645000745,,Knowledge_response,5.0,Game Task,1,6,,Marker Started at 5,The Long Dark
ESQ,732.4281453001313,,Images_start,,Game Task,1,6,,,The Long Dark
ESQ,733.8100970999803,,Images_response,7.0,Game Task,1,6,,Marker Started at 7,The Long Dark
