METADATA:
Experiment Seed,Number of Games,Subject
2473353,6,Enter Name Here
Time after setup,0.9329527999507263
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,-12
EXPERIMENT DATA:,Game Task
Start Time,5.050947200041264
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,227.94443339994177,,,,,,,,,
ESQ,239.70721499994397,,Past_response,10.0,Game Task,1,6,,Marker Started at 10,NBA 2K24
ESQ,243.83075329998974,,Detailed_response,7.0,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,249.65126319997944,,Absorption_response,3.2000000000000055,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,253.5951761000324,,Emotion_response,5.700000000000001,Game Task,1,6,,Marker Started at 6,NBA 2K24
ESQ,260.5864118000027,,Focus_response,3.2999999999999994,Game Task,1,6,,Marker Started at 4,NBA 2K24
ESQ,267.55477379995864,,Words_response,4.700000000000006,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,273.4972070000367,,Knowledge_response,5.700000000000005,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,283.3071395000443,,Problem_response,7.500000000000002,Game Task,1,6,,Marker Started at 8,NBA 2K24
ESQ,287.94756610004697,,Sounds_response,3.8000000000000096,Game Task,1,6,,Marker Started at 8,NBA 2K24
ESQ,295.50715359998867,,Self_response,6.700000000000005,Game Task,1,6,,Marker Started at 8,NBA 2K24
ESQ,298.30890880001243,,Future_response,6.899999999999993,Game Task,1,6,,Marker Started at 5,NBA 2K24
ESQ,301.38882650004234,,Other_response,7.099999999999993,Game Task,1,6,,Marker Started at 4,NBA 2K24
ESQ,305.2134209999349,,Deliberate_response,5.2,Game Task,1,6,,Marker Started at 4,NBA 2K24
ESQ,308.4605513999704,,Images_response,7.099999999999996,Game Task,1,6,,Marker Started at 6,NBA 2K24
ESQ,314.55960809998214,,Distracting_response,6.500000000000005,Game Task,1,6,,Marker Started at 8,NBA 2K24
ESQ,317.71525909996126,,Intrusive_response,4.800000000000014,Game Task,1,6,,Marker Started at 9,NBA 2K24
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,487.5787031999789,,,,,,,,,
ESQ,493.1996663999744,,Problem_response,6.899999999999995,Game Task,1,6,,Marker Started at 3,NBA 2K24
ESQ,496.51541580003686,,Self_response,6.999999999999996,Game Task,1,6,,Marker Started at 2,NBA 2K24
ESQ,500.61173390003387,,Absorption_response,7.799999999999991,Game Task,1,6,,Marker Started at 4,NBA 2K24
ESQ,503.1933328999439,,Words_response,8.099999999999993,Game Task,1,6,,Marker Started at 6,NBA 2K24
ESQ,506.8997099000262,,Intrusive_response,3.5000000000000093,Game Task,1,6,,Marker Started at 8,NBA 2K24
ESQ,509.88908260001335,,Deliberate_response,8.599999999999994,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,515.2234665999422,,Distracting_response,4.5000000000000036,Game Task,1,6,,Marker Started at 6,NBA 2K24
ESQ,525.4315218999982,,Emotion_response,5.300000000000001,Game Task,1,6,,Marker Started at 4,NBA 2K24
ESQ,529.2596114999615,,Detailed_response,8.199999999999989,Game Task,1,6,,Marker Started at 4,NBA 2K24
ESQ,532.0817888999591,,Other_response,9.199999999999989,Game Task,1,6,,Marker Started at 6,NBA 2K24
ESQ,536.9721466000192,,Focus_response,8.599999999999987,Game Task,1,6,,Marker Started at 4,NBA 2K24
