METADATA:
Experiment Seed,Number of Games,Subject
3145895,6,034
Time after setup,761.0307112000883
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Game Task
Start Time,778.3783239000477
Game Task Start,778.8440694003366,,,,Game Task,1,6,,,
Game Init,1068.2156764999963,,,,Game Task,1,6,,,
Game Start,1068.2157384003513,,,,Game Task,1,6,,NBA 2K24,
ESQ 1,1422.594322200399,,,,Game Task,1,6,,335.51670622608117,
ESQ,1450.1611804002896,,Emotion_start,,Game Task,1,6,,,NBA 2K24
ESQ,1458.5360270999372,,Emotion_response,6.200000000000006,Game Task,1,6,,Marker Started at 8,NBA 2K24
ESQ,1458.5392595999874,,Intrusive_start,,Game Task,1,6,,,NBA 2K24
ESQ,1463.8034832002595,,Intrusive_response,1.0,Game Task,1,6,,Marker Started at 9,NBA 2K24
ESQ,1463.806737500243,,Focus_start,,Game Task,1,6,,,NBA 2K24
ESQ,1469.260589200072,,Focus_response,8.899999999999988,Game Task,1,6,,Marker Started at 3,NBA 2K24
ESQ,1469.263899100013,,Future_start,,Game Task,1,6,,,NBA 2K24
ESQ,1474.4264568001963,,Future_response,2.3000000000000047,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,1474.429225299973,,Past_start,,Game Task,1,6,,,NBA 2K24
ESQ,1480.4627086999826,,Past_response,1.6,Game Task,1,6,,Marker Started at 2,NBA 2K24
ESQ,1480.4660029001534,,Deliberate_start,,Game Task,1,6,,,NBA 2K24
ESQ,1484.960334900301,,Deliberate_response,9.199999999999985,Game Task,1,6,,Marker Started at 5,NBA 2K24
ESQ,1484.96406379994,,Words_start,,Game Task,1,6,,,NBA 2K24
ESQ,1489.9042518003844,,Words_response,9.599999999999985,Game Task,1,6,,Marker Started at 4,NBA 2K24
ESQ,1489.9081904003397,,Other_start,,Game Task,1,6,,,NBA 2K24
ESQ,1500.4825164000504,,Other_response,5.000000000000011,Game Task,1,6,,Marker Started at 8,NBA 2K24
ESQ,1500.4850107999519,,Self_start,,Game Task,1,6,,,NBA 2K24
ESQ,1506.4025835003704,,Self_response,7.999999999999992,Game Task,1,6,,Marker Started at 2,NBA 2K24
ESQ,1506.40615350008,,Sounds_start,,Game Task,1,6,,,NBA 2K24
ESQ,1513.8279608003795,,Sounds_response,1.5000000000000009,Game Task,1,6,,Marker Started at 6,NBA 2K24
ESQ,1513.8311981000006,,Detailed_start,,Game Task,1,6,,,NBA 2K24
ESQ,1520.0912154000252,,Detailed_response,1.1000000000000045,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,1520.092972600367,,Absorption_start,,Game Task,1,6,,,NBA 2K24
ESQ,1526.676398999989,,Absorption_response,7.499999999999998,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,1526.681432500016,,Images_start,,Game Task,1,6,,,NBA 2K24
ESQ,1534.625449700281,,Images_response,1.8000000000000116,Game Task,1,6,,Marker Started at 9,NBA 2K24
ESQ,1534.6281146002002,,Knowledge_start,,Game Task,1,6,,,NBA 2K24
ESQ,1543.1355065000243,,Knowledge_response,5.399999999999999,Game Task,1,6,,Marker Started at 5,NBA 2K24
ESQ,1543.1391414003447,,Problem_start,,Game Task,1,6,,,NBA 2K24
ESQ,1547.5143651999533,,Problem_response,7.999999999999989,Game Task,1,6,,Marker Started at 5,NBA 2K24
ESQ,1547.5162471001968,,Distracting_start,,Game Task,1,6,,,NBA 2K24
ESQ,1554.2706790002994,,Distracting_response,3.000000000000001,Game Task,1,6,,Marker Started at 2,NBA 2K24
ESQ 2,1739.002388200257,,,,Game Task,1,6,,473.56426356302313,
ESQ,1742.6343561001122,,Deliberate_start,,Game Task,1,6,,,NBA 2K24
ESQ,1747.745886000339,,Deliberate_response,9.399999999999995,Game Task,1,6,,Marker Started at 8,NBA 2K24
ESQ,1747.7475773002952,,Emotion_start,,Game Task,1,6,,,NBA 2K24
ESQ,1754.1203914000653,,Emotion_response,6.800000000000001,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,1754.1249609999359,,Absorption_start,,Game Task,1,6,,,NBA 2K24
ESQ,1758.264783500228,,Absorption_response,9.100000000000003,Game Task,1,6,,Marker Started at 10,NBA 2K24
ESQ,1758.2675703000277,,Other_start,,Game Task,1,6,,,NBA 2K24
ESQ,1765.1551032001153,,Other_response,1.8999999999999975,Game Task,1,6,,Marker Started at 5,NBA 2K24
ESQ,1765.156644700095,,Words_start,,Game Task,1,6,,,NBA 2K24
ESQ,1772.17643460026,,Words_response,5.000000000000002,Game Task,1,6,,Marker Started at 3,NBA 2K24
ESQ,1772.180013500154,,Focus_start,,Game Task,1,6,,,NBA 2K24
ESQ,1782.4003484002315,,Focus_response,9.400000000000002,Game Task,1,6,,Marker Started at 2,NBA 2K24
ESQ,1782.4048081999645,,Knowledge_start,,Game Task,1,6,,,NBA 2K24
ESQ,1788.3762850002386,,Knowledge_response,6.200000000000003,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,1788.3790628002025,,Past_start,,Game Task,1,6,,,NBA 2K24
ESQ,1796.1077845003456,,Past_response,5.100000000000007,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,1796.1103525999933,,Images_start,,Game Task,1,6,,,NBA 2K24
ESQ,1800.762216400355,,Images_response,1.6000000000000152,Game Task,1,6,,Marker Started at 10,NBA 2K24
ESQ,1800.7655390002765,,Self_start,,Game Task,1,6,,,NBA 2K24
ESQ,1805.6735090999864,,Self_response,6.500000000000002,Game Task,1,6,,Marker Started at 7,NBA 2K24
