METADATA:
Experiment Seed,Number of Games,Subject
2661945,6,009
Time after setup,6.68610140029341
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,5
EXPERIMENT DATA:,Game Task
Start Time,12.6024299999699
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,462.54952829983085,,,,,,,,,
ESQ,498.66091740038246,,Detailed_response,3.0000000000000053,Game Task,1,6,,Marker Started at 7,The Long Dark
ESQ,509.2236929005012,,Self_response,2.0999999999999974,Game Task,1,6,,Marker Started at 5,The Long Dark
ESQ,540.9658356998116,,Emotion_response,4.5,Game Task,1,6,,Marker Started at 4,The Long Dark
ESQ,556.7454404002056,,Deliberate_response,4.100000000000001,Game Task,1,6,,Marker Started at 2,The Long Dark
ESQ,576.2593646999449,,Focus_response,6.500000000000005,Game Task,1,6,,Marker Started at 8,The Long Dark
ESQ,588.9861142002046,,Other_response,2.000000000000001,Game Task,1,6,,Marker Started at 6,The Long Dark
ESQ,603.9971064003184,,Problem_response,7.0000000000000036,Game Task,1,6,,Marker Started at 8,The Long Dark
ESQ,632.9695877004415,,Knowledge_response,5.100000000000014,Game Task,1,6,,Marker Started at 9,The Long Dark
ESQ,652.166228200309,,Absorption_response,8.999999999999993,Game Task,1,6,,Marker Started at 7,The Long Dark
ESQ,657.8689218005165,,Intrusive_response,7.999999999999993,Game Task,1,6,,Marker Started at 6,The Long Dark
ESQ,663.7833513999358,,Sounds_response,7.0,Game Task,1,6,,Marker Started at 7,The Long Dark
ESQ,671.6952627999708,,Distracting_response,8.999999999999986,Game Task,1,6,,Marker Started at 4,The Long Dark
ESQ,682.7262065000832,,Past_response,6.100000000000007,Game Task,1,6,,Marker Started at 8,The Long Dark
ESQ,690.8425513999537,,Future_response,4.0,Game Task,1,6,,Marker Started at 4,The Long Dark
ESQ,700.4323006002232,,Images_response,4.9000000000000075,Game Task,1,6,,Marker Started at 7,The Long Dark
ESQ,708.6080437004566,,Words_response,7.99999999999999,Game Task,1,6,,Marker Started at 4,The Long Dark
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,860.7615799000487,,,,,,,,,
ESQ,881.2531789997593,,Images_response,2.1,Game Task,1,6,,Marker Started at 2,The Long Dark
ESQ,888.6527078002691,,Intrusive_response,6.999999999999993,Game Task,1,6,,Marker Started at 5,The Long Dark
ESQ,894.822015600279,,Other_response,2.0999999999999983,Game Task,1,6,,Marker Started at 4,The Long Dark
ESQ,908.8525553001091,,Focus_response,6.000000000000014,Game Task,1,6,,Marker Started at 10,The Long Dark
ESQ,920.8976613003761,,Emotion_response,4.000000000000013,Game Task,1,6,,Marker Started at 9,The Long Dark
ESQ,934.778995799832,,Knowledge_response,2.4999999999999996,Game Task,1,6,,Marker Started at 3,The Long Dark
ESQ,952.0031981999055,,Past_response,3.4000000000000057,Game Task,1,6,,Marker Started at 7,The Long Dark
ESQ,959.1533939000219,,Deliberate_response,3.500000000000002,Game Task,1,6,,Marker Started at 6,The Long Dark
ESQ,963.8077063998207,,Sounds_response,5.0,Game Task,1,6,,Marker Started at 5,The Long Dark
ESQ,976.5342586003244,,Problem_response,6.999999999999994,Game Task,1,6,,Marker Started at 4,The Long Dark
ESQ,989.6555428998545,,Self_response,4.500000000000002,Game Task,1,6,,Marker Started at 3,The Long Dark
ESQ,1008.4313304005191,,Detailed_response,4.100000000000001,Game Task,1,6,,Marker Started at 3,The Long Dark
