METADATA:
Experiment Seed,Number of Games,Subject
6627659,6,104
Time after setup,624.2029144999979
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Game Task
Start Time,628.3019226000033
Game Task Start,628.6649541999941,,,,Game Task,1,6,,,
Game Init,916.0871161999967,,,,Game Task,1,6,,,
Game Start,916.0871846999944,,,,Game Task,1,6,,Viewfinder,
ESQ 1,1207.794889900004,,,,Game Task,1,6,,268.8975572509958,
ESQ,1209.716846299998,,Deliberate_start,,Game Task,1,6,,,Viewfinder
ESQ,1217.0035518000077,,Deliberate_response,10.0,Game Task,1,6,,Marker Started at 4,Viewfinder
ESQ,1217.0063184000028,,Images_start,,Game Task,1,6,,,Viewfinder
ESQ,1222.4212174999993,,Images_response,10.0,Game Task,1,6,,Marker Started at 6,Viewfinder
ESQ,1222.426007999995,,Absorption_start,,Game Task,1,6,,,Viewfinder
ESQ,1226.8170811000018,,Absorption_response,10.0,Game Task,1,6,,Marker Started at 7,Viewfinder
ESQ,1226.8207303999952,,Intrusive_start,,Game Task,1,6,,,Viewfinder
ESQ,1233.0828311000078,,Intrusive_response,5.700000000000015,Game Task,1,6,,Marker Started at 10,Viewfinder
ESQ,1233.0859394,,Past_start,,Game Task,1,6,,,Viewfinder
ESQ,1234.7448442000023,,Past_response,7.0,Game Task,1,6,,Marker Started at 7,Viewfinder
ESQ,1234.7481480999995,,Future_start,,Game Task,1,6,,,Viewfinder
ESQ,1236.2467835999996,,Future_response,3.0,Game Task,1,6,,Marker Started at 3,Viewfinder
ESQ,1236.2504277999979,,Words_start,,Game Task,1,6,,,Viewfinder
ESQ,1237.844803400003,,Words_response,3.0,Game Task,1,6,,Marker Started at 3,Viewfinder
ESQ,1237.8475389999949,,Sounds_start,,Game Task,1,6,,,Viewfinder
ESQ,1240.4133340999979,,Sounds_response,7.0,Game Task,1,6,,Marker Started at 7,Viewfinder
ESQ,1240.4159747999947,,Self_start,,Game Task,1,6,,,Viewfinder
ESQ,1242.6929302000062,,Self_response,6.0,Game Task,1,6,,Marker Started at 6,Viewfinder
ESQ,1242.6964608999988,,Focus_start,,Game Task,1,6,,,Viewfinder
ESQ,1247.0909047000023,,Focus_response,2.799999999999998,Game Task,1,6,,Marker Started at 5,Viewfinder
ESQ,1247.0942992000055,,Detailed_start,,Game Task,1,6,,,Viewfinder
ESQ,1249.0045458999957,,Detailed_response,2.0,Game Task,1,6,,Marker Started at 2,Viewfinder
ESQ,1249.008694899996,,Other_start,,Game Task,1,6,,,Viewfinder
ESQ,1250.463654399995,,Other_response,3.0,Game Task,1,6,,Marker Started at 3,Viewfinder
ESQ,1250.4671188000066,,Emotion_start,,Game Task,1,6,,,Viewfinder
ESQ,1251.6769104999985,,Emotion_response,6.0,Game Task,1,6,,Marker Started at 6,Viewfinder
ESQ,1251.6784670000052,,Knowledge_start,,Game Task,1,6,,,Viewfinder
ESQ,1254.2248058999976,,Knowledge_response,2.0,Game Task,1,6,,Marker Started at 2,Viewfinder
ESQ,1254.2282766999997,,Problem_start,,Game Task,1,6,,,Viewfinder
ESQ,1255.6326470000058,,Problem_response,6.0,Game Task,1,6,,Marker Started at 6,Viewfinder
ESQ,1255.635926899995,,Distracting_start,,Game Task,1,6,,,Viewfinder
ESQ,1256.849059500004,,Distracting_response,8.0,Game Task,1,6,,Marker Started at 8,Viewfinder
ESQ 2,1441.6458065000043,,,,Game Task,1,6,,440.17833032832505,
ESQ,1442.5428976999974,,Images_start,,Game Task,1,6,,,Viewfinder
ESQ,1444.6456272000069,,Images_response,10.0,Game Task,1,6,,Marker Started at 10,Viewfinder
ESQ,1444.6506313999998,,Emotion_start,,Game Task,1,6,,,Viewfinder
ESQ,1446.5944567999977,,Emotion_response,4.0,Game Task,1,6,,Marker Started at 4,Viewfinder
ESQ,1446.5988448999997,,Distracting_start,,Game Task,1,6,,,Viewfinder
ESQ,1449.3728058999986,,Distracting_response,7.399999999999992,Game Task,1,6,,Marker Started at 4,Viewfinder
ESQ,1449.3778461000038,,Sounds_start,,Game Task,1,6,,,Viewfinder
ESQ,1450.4453954000055,,Sounds_response,10.0,Game Task,1,6,,Marker Started at 10,Viewfinder
ESQ,1450.4481866999995,,Intrusive_start,,Game Task,1,6,,,Viewfinder
ESQ,1451.521130699999,,Intrusive_response,4.0,Game Task,1,6,,Marker Started at 4,Viewfinder
ESQ,1451.5262843999953,,Past_start,,Game Task,1,6,,,Viewfinder
ESQ,1454.8711896000023,,Past_response,7.999999999999992,Game Task,1,6,,Marker Started at 2,Viewfinder
ESQ,1454.8749221000035,,Absorption_start,,Game Task,1,6,,,Viewfinder
ESQ,1456.3386466999946,,Absorption_response,4.0,Game Task,1,6,,Marker Started at 4,Viewfinder
ESQ,1456.3445557999949,,Detailed_start,,Game Task,1,6,,,Viewfinder
ESQ,1457.586822199999,,Detailed_response,9.0,Game Task,1,6,,Marker Started at 9,Viewfinder
ESQ,1457.5903350000008,,Deliberate_start,,Game Task,1,6,,,Viewfinder
ESQ,1459.9768607000005,,Deliberate_response,9.299999999999985,Game Task,1,6,,Marker Started at 5,Viewfinder
ESQ,1459.9812353000016,,Self_start,,Game Task,1,6,,,Viewfinder
ESQ,1462.0708804000024,,Self_response,7.0,Game Task,1,6,,Marker Started at 7,Viewfinder
ESQ,1462.0739346000046,,Knowledge_start,,Game Task,1,6,,,Viewfinder
ESQ,1463.698436999999,,Knowledge_response,4.0,Game Task,1,6,,Marker Started at 4,Viewfinder
ESQ,1463.7025135000004,,Other_start,,Game Task,1,6,,,Viewfinder
ESQ,1465.1209571999934,,Other_response,9.0,Game Task,1,6,,Marker Started at 9,Viewfinder
ESQ,1465.1239007999975,,Problem_start,,Game Task,1,6,,,Viewfinder
ESQ,1466.483781300005,,Problem_response,8.0,Game Task,1,6,,Marker Started at 8,Viewfinder
ESQ,1466.4866447999957,,Future_start,,Game Task,1,6,,,Viewfinder
ESQ,1467.9227741000068,,Future_response,7.0,Game Task,1,6,,Marker Started at 7,Viewfinder
ESQ,1467.926839199994,,Words_start,,Game Task,1,6,,,Viewfinder
ESQ,1470.6627446000057,,Words_response,3.1000000000000054,Game Task,1,6,,Marker Started at 7,Viewfinder
ESQ,1470.6660248999979,,Focus_start,,Game Task,1,6,,,Viewfinder
ESQ,1472.244884300002,,Focus_response,3.0,Game Task,1,6,,Marker Started at 3,Viewfinder
ESQ 3,1642.8789923000004,,,,Game Task,1,6,,726.7912013999885,
ESQ,1643.9791175999999,,Sounds_start,,Game Task,1,6,,,Viewfinder
ESQ,1645.8410709000018,,Sounds_response,3.0,Game Task,1,6,,Marker Started at 3,Viewfinder
ESQ,1645.844257699995,,Intrusive_start,,Game Task,1,6,,,Viewfinder
ESQ,1646.8810761000059,,Intrusive_response,10.0,Game Task,1,6,,Marker Started at 10,Viewfinder
ESQ,1646.8889385999937,,Detailed_start,,Game Task,1,6,,,Viewfinder
ESQ,1648.615457299995,,Detailed_response,8.0,Game Task,1,6,,Marker Started at 8,Viewfinder
ESQ,1648.6190876000037,,Focus_start,,Game Task,1,6,,,Viewfinder
ESQ,1656.5428493999934,,Focus_response,1.0,Game Task,1,6,,Marker Started at 2,Viewfinder
ESQ,1656.546425499997,,Past_start,,Game Task,1,6,,,Viewfinder
ESQ,1658.730974799997,,Past_response,5.0,Game Task,1,6,,Marker Started at 5,Viewfinder
ESQ,1658.7348053000023,,Problem_start,,Game Task,1,6,,,Viewfinder
ESQ,1660.9686718000012,,Problem_response,4.0,Game Task,1,6,,Marker Started at 4,Viewfinder
ESQ,1660.9728742000007,,Self_start,,Game Task,1,6,,,Viewfinder
ESQ,1664.6209821999946,,Self_response,10.0,Game Task,1,6,,Marker Started at 8,Viewfinder
ESQ,1664.6241252000036,,Images_start,,Game Task,1,6,,,Viewfinder
ESQ,1665.9906894000014,,Images_response,4.0,Game Task,1,6,,Marker Started at 4,Viewfinder
ESQ,1665.9936999000056,,Knowledge_start,,Game Task,1,6,,,Viewfinder
ESQ,1667.8109450000047,,Knowledge_response,2.0,Game Task,1,6,,Marker Started at 2,Viewfinder
ESQ,1667.8145494000055,,Deliberate_start,,Game Task,1,6,,,Viewfinder
ESQ,1669.9955835,,Deliberate_response,8.0,Game Task,1,6,,Marker Started at 8,Viewfinder
ESQ,1670.0012492999958,,Emotion_start,,Game Task,1,6,,,Viewfinder
ESQ,1673.7249008000072,,Emotion_response,10.0,Game Task,1,6,,Marker Started at 3,Viewfinder
ESQ,1673.7325700000074,,Other_start,,Game Task,1,6,,,Viewfinder
ESQ,1675.1132055000053,,Other_response,2.0,Game Task,1,6,,Marker Started at 2,Viewfinder
ESQ,1675.1173039999994,,Words_start,,Game Task,1,6,,,Viewfinder
ESQ,1676.2140191000071,,Words_response,3.0,Game Task,1,6,,Marker Started at 3,Viewfinder
ESQ,1676.2174681000033,,Distracting_start,,Game Task,1,6,,,Viewfinder
ESQ,1678.4967274999944,,Distracting_response,2.0,Game Task,1,6,,Marker Started at 2,Viewfinder
ESQ,1678.5003677000059,,Absorption_start,,Game Task,1,6,,,Viewfinder
ESQ,1679.836915699998,,Absorption_response,4.0,Game Task,1,6,,Marker Started at 4,Viewfinder
ESQ,1679.8405423999939,,Future_start,,Game Task,1,6,,,Viewfinder
ESQ,1680.8769219999958,,Future_response,8.0,Game Task,1,6,,Marker Started at 8,Viewfinder
