METADATA:
Experiment Seed,Number of Games,Subject
3238803,6,018
Time after setup,1675.9359136000276
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,-10
EXPERIMENT DATA:,Game Task
Start Time,1749.9224647998344
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,2123.1444842999335,,,,,,,,,
ESQ,2140.6638629999943,,Problem_response,6.400000000000009,Game Task,1,6,,Marker Started at 9,Viewfinder
ESQ,2145.0270988000557,,Deliberate_response,3.5999999999999983,Game Task,1,6,,Marker Started at 5,Viewfinder
ESQ,2150.5394186999183,,Distracting_response,6.6999999999999975,Game Task,1,6,,Marker Started at 6,Viewfinder
ESQ,2156.261139199836,,Focus_response,7.099999999999996,Game Task,1,6,,Marker Started at 6,Viewfinder
ESQ,2160.137677599909,,Future_response,7.0000000000000036,Game Task,1,6,,Marker Started at 8,Viewfinder
ESQ,2167.339276100043,,Knowledge_response,9.2,Game Task,1,6,,Marker Started at 9,Viewfinder
ESQ,2171.894788699923,,Sounds_response,1.0,Game Task,1,6,,Marker Started at 4,Viewfinder
ESQ,2174.940003799973,,Words_response,8.799999999999997,Game Task,1,6,,Marker Started at 8,Viewfinder
ESQ,2179.44812119985,,Detailed_response,5.8,Game Task,1,6,,Marker Started at 2,Viewfinder
ESQ,2183.635861000046,,Past_response,7.999999999999993,Game Task,1,6,,Marker Started at 6,Viewfinder
ESQ,2186.6791399999056,,Other_response,6.0000000000000036,Game Task,1,6,,Marker Started at 7,Viewfinder
ESQ,2191.9832709999755,,Absorption_response,6.200000000000003,Game Task,1,6,,Marker Started at 7,Viewfinder
ESQ,2198.857905599987,,Self_response,6.100000000000014,Game Task,1,6,,Marker Started at 10,Viewfinder
ESQ,2202.0635801998433,,Emotion_response,9.0,Game Task,1,6,,Marker Started at 9,Viewfinder
ESQ,2206.547375799855,,Intrusive_response,6.399999999999996,Game Task,1,6,,Marker Started at 4,Viewfinder
ESQ,2209.432440100005,,Images_response,6.600000000000005,Game Task,1,6,,Marker Started at 8,Viewfinder
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,2420.8184270998463,,,,,,,,,
ESQ,2427.3789234999567,,Distracting_response,7.000000000000007,Game Task,1,6,,Marker Started at 9,Viewfinder
ESQ,2430.770263900049,,Focus_response,6.199999999999998,Game Task,1,6,,Marker Started at 2,Viewfinder
ESQ,2434.1269463000353,,Knowledge_response,7.599999999999998,Game Task,1,6,,Marker Started at 7,Viewfinder
ESQ,2437.5354122999124,,Other_response,2.4000000000000155,Game Task,1,6,,Marker Started at 10,Viewfinder
ESQ,2440.809565299889,,Deliberate_response,2.700000000000005,Game Task,1,6,,Marker Started at 7,Viewfinder
ESQ,2444.509124299977,,Past_response,8.499999999999988,Game Task,1,6,,Marker Started at 5,Viewfinder
ESQ,2447.285637299996,,Sounds_response,2.5999999999999996,Game Task,1,6,,Marker Started at 3,Viewfinder
ESQ,2450.1074838999193,,Problem_response,8.799999999999988,Game Task,1,6,,Marker Started at 3,Viewfinder
ESQ,2460.682924899971,,Images_response,7.399999999999994,Game Task,1,6,,Marker Started at 2,Viewfinder
ESQ,2463.1581164998934,,Emotion_response,8.29999999999999,Game Task,1,6,,Marker Started at 4,Viewfinder
ESQ,2466.440842199838,,Future_response,7.9,Game Task,1,6,,Marker Started at 8,Viewfinder
ESQ,2469.499993499834,,Detailed_response,8.899999999999988,Game Task,1,6,,Marker Started at 2,Viewfinder
ESQ,2474.5195020998362,,Absorption_response,7.9999999999999964,Game Task,1,6,,Marker Started at 7,Viewfinder
ESQ,2477.1075166999362,,Intrusive_response,7.599999999999993,Game Task,1,6,,Marker Started at 2,Viewfinder
ESQ,2479.3104447999503,,Self_response,1.9,Game Task,1,6,,Marker Started at 2,Viewfinder
ESQ,2481.954900200013,,Words_response,8.899999999999988,Game Task,1,6,,Marker Started at 3,Viewfinder
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,2680.303327899892,,,,,,,,,
ESQ,2684.501433099853,,Detailed_response,7.200000000000003,Game Task,1,6,,Marker Started at 8,Viewfinder
ESQ,2685.9095570999198,,Deliberate_response,10.0,Game Task,1,6,,Marker Started at 10,Viewfinder
ESQ,2688.8757342000026,,Sounds_response,1.8,Game Task,1,6,,Marker Started at 2,Viewfinder
ESQ,2691.075658199843,,Focus_response,6.599999999999995,Game Task,1,6,,Marker Started at 4,Viewfinder
