METADATA:
Experiment Seed,Number of Games,Subject
147733,6,033
Time after setup,64.04613670008257
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Game Task
Start Time,69.61519979964942
Game Task Start,69.94651839975268,,,,Game Task,1,6,,,
Game Init,945.6683123996481,,,,Game Task,1,6,,,
Game Start,945.6684133997187,,,,Game Task,1,6,,Tetris Effect: Connected,
ESQ 1,1165.7614563996904,,,,Game Task,1,6,,214.2286924221225,
ESQ,1174.7870732997544,,Focus_start,,Game Task,1,6,,,Tetris Effect: Connected
ESQ,1190.8838875000365,,Focus_response,8.000000000000007,Game Task,1,6,,Marker Started at 10,Tetris Effect: Connected
ESQ,1190.8881425000727,,Problem_start,,Game Task,1,6,,,Tetris Effect: Connected
ESQ,1217.5516947000287,,Problem_response,5.799999999999998,Game Task,1,6,,Marker Started at 4,Tetris Effect: Connected
ESQ,1217.5545169999823,,Past_start,,Game Task,1,6,,,Tetris Effect: Connected
ESQ,1224.8722744998522,,Past_response,9.199999999999987,Game Task,1,6,,Marker Started at 4,Tetris Effect: Connected
ESQ,1224.8765496998094,,Detailed_start,,Game Task,1,6,,,Tetris Effect: Connected
ESQ,1228.5958913997747,,Detailed_response,9.099999999999987,Game Task,1,6,,Marker Started at 3,Tetris Effect: Connected
ESQ,1228.5985487001017,,Images_start,,Game Task,1,6,,,Tetris Effect: Connected
ESQ,1234.9272310999222,,Images_response,10.0,Game Task,1,6,,Marker Started at 2,Tetris Effect: Connected
ESQ,1234.9309096001089,,Distracting_start,,Game Task,1,6,,,Tetris Effect: Connected
ESQ,1242.644955900032,,Distracting_response,9.299999999999985,Game Task,1,6,,Marker Started at 5,Tetris Effect: Connected
ESQ,1242.6483078999445,,Absorption_start,,Game Task,1,6,,,Tetris Effect: Connected
ESQ,1251.0228435997851,,Absorption_response,8.899999999999988,Game Task,1,6,,Marker Started at 2,Tetris Effect: Connected
ESQ,1251.0261540999636,,Knowledge_start,,Game Task,1,6,,,Tetris Effect: Connected
ESQ,1257.4645372997038,,Knowledge_response,8.39999999999999,Game Task,1,6,,Marker Started at 3,Tetris Effect: Connected
ESQ,1257.4688798999414,,Deliberate_start,,Game Task,1,6,,,Tetris Effect: Connected
